text,label
I was inspired as a women to believe in myself and be a strong independent women. I was raised with no encouragement and to be powerless. She rocks 🤙 OMG nearly cried to her comment at the end ‘never give up’,1
A lot of you are writing how that girl is going to suddenly realise like you did that she isnt straight etc etc because of the way shes dressed and stuff but regardless if thats true or not its rarely easy to come to terms with your sexuality especially if youve been raised to be against it. People saying this about her is most likely going to make her feel uncomfortable and upset. And while yes that isnt something someone should be feeling towards the LGBT community its likely the mental state shes is so like leave it lads,1
it isn't. all lives matter,1
The truth is All lives matter,1
This is awesome. Very inspiring,1
Her teeth are so yellow! Why?!,0
I just saw some footage of George floyd being killed. I know the guy made some big mistakes in life n probably wasn't the best person but no one deserves to die like that. So I'm not gonna say another bad word about him. No matter the bad things he did in life,0
Which black people are being targeted again? Meanwhile,0
This is how the Irish problem started!nPoliticians must listen to the people!nStatues first!nThen what?,0
@nathan buck jusrt look at jericho. god helped the armies destroy it. that bible story,0
I want the counterpart to this video,0
Notice Juanita laugh when Sheriff Clark said,0
This is nasty,0
I will always be thankful for Madonna!  She’s A reason I’m not afraid to be me.  I even have a portrait of her,1
He sounds like Shane dawson,0
“Plantation Politics” Totally,0
God loves everyone,1
@TheLegend27 Is Alive you do realize we sin everyday right? Let people have there own beliefs,0
Who got it before me???  God,0
This is so sad,0
Yes. All the color matters,1
Kids usually get punished for disagreeing with their parents unfortunately,0
Why celebrate a slave trader in the first place?,0
No it’s abnormal,0
@super bros gaming better is to live a life without imaginary friends in the sky. There is NO PROOF THAT YOUR GOD EXISTS.,0
this makes me hurt so badly . conversion therapy is abuse and there is no use for it. you can’t change who people love.,1
Bro I’d black haven’t matter in the last 400 years how can all live matter??? The dude is a clown..,0
I just don’t understand how Christians will say in church how god loves you for who you are and he made you to be you but then they’re quick to say how homosexuality is a sin cause of the Bible. I guess I’m catholic but I’ve never believed in this stuff.,0
do u guys even read what the M4BL want? I mean,0
Do your best!,0
Blm indignant at all lives matter? when they are killing,0
As I sit on the floor,0
Another example of whites who don't heed the historical facts ofnSlavery throughout history.,0
Nobody has supported the LGBT community like MADONNA even in the darkest hours she has always been an advocate a fighter for human rights,1
Towards the end.... first time they all agree.... yeah!,0
Its not. God that was simple.,0
Black lives don’t matter in planned parenthood or Chicago.....there’s more proof there than anywhere else,0
I can't believe this was 4 years ago,0
BBC is a left wing political pressure group. Nothing to do with News. Totally inappropriate to force-fund them,0
We shouldn't be arresting and arresting black people for a year. See if the world gets a lot safer.,0
Can we please shut shut down The Huffington Post it would make my lifetime,0
Please protest safely,1
Byuriii - the joke is on those who judge!!!,0
This is going to be much worse than the last omg,0
Love the Sheriff! nLove Larry!nJuan you are two faced.,0
just because you have a black friend doesn’t mean your not rasict  it’s just an accuse for people who see a difference between people of color and white lol,0
Another this week in stupid outlet?,0
May the Lord bless you,0
So at this time. And for a long time. Black and brown are abused and murdered at a high rate. So it’s nothing wrong with accentuated and pointing out the obvious.  What about statistics ?,0
CRYSTAL IS SO PURE AND SWEET WE STAN,0
Do you think that God is going to think that black lives matter If you have it right with him    all   lives will matter,1
@Luke B Ah did not know about Pride wanting to have no police company outside of their participants. Still that should have nothing to do with option for Pride to call police for help.nnStill sounds silly. Police in first place should be conscious about enforcing law both on citizens and within themselve.nThat is what I am paying taxes for. Not for them to prance around doing nothing but looking good.nThat is different business called Modelling.,0
Whoring for votes *,0
Economic balance has been shaken only due to people being so efen LACY. When my father explain to me about the bad economy back in 1983 he also said it can be beat,0
@XDranzer000 missing the point she s not starting a slogan with religious.shes expressing the truth pure and simple that God created all lives so they all matters.,0
bitch show me white people being abused,0
@Dylan Santiago Films it is nonsense stop fooling yourself,0
This is not democracy and tolerance; it is vandalism and anarchy,0
those people don't grasp the essence of their jobs,0
that doesn't help,0
I think so,0
Therapy and surrounding yourself with loving and accepting people hopefully,1
@thomas whatnThey don't call for violence against white people,0
I love Madonna she’s a trailblazer and trendsetter thx Madonna for being unapologetically yourself and spreading love and empowering messages your so inspirational love my beautiful queen  Madonna,1
